Year,Month,Airline_Name,Country,Direction,Passengers,Freight_tonnes,Mail_tonnes,Is_Total_AllServices
2011,9,Qantas Airways,USA,Outbound,50655.0,265.8,115.0,False
2011,9,Qatar Airways,Qatar,Inbound,6651.0,312.0,7.3,False
2011,9,Qatar Airways,Qatar,Outbound,6382.0,482.2,0.0,False
2011,9,Royal Brunei Airlines,Brunei,Inbound,8607.0,253.6,0.1,False
2011,9,Royal Brunei Airlines,Brunei,Outbound,10318.0,213.8,0.0,False
2011,9,Singapore Airlines,Singapore,Inbound,104976.0,7325.7,284.3,False
2011,9,Singapore Airlines,Singapore,Outbound,110813.0,3029.8,0.6,False
2011,9,Solomon Airlines,Solomon Islands,Inbound,1686.0,4.6,0.0,False
2011,9,Solomon Airlines,Solomon Islands,Outbound,1538.0,13.5,0.0,False
2011,9,South African Airways,South Africa,Inbound,5935.0,47.3,1.3,False
2011,9,South African Airways,South Africa,Outbound,5069.0,212.7,1.6,False
2011,9,Thai Airways International,Thailand,Inbound,40137.0,2577.7,176.2,False
2011,9,Thai Airways International,Thailand,Outbound,44494.0,1317.3,3.7,False
2011,9,Tigerair,Singapore,Inbound,3902.0,0.0,0.0,False
2011,9,Tigerair,Singapore,Outbound,4391.0,0.0,0.0,False
2011,9,United Airlines,USA,Inbound,18863.0,0.8,205.3,False
2011,9,United Airlines,USA,Outbound,19747.0,435.7,4.2,False
2011,9,V Australia,USA,Inbound,19046.0,521.8,0.0,False
2011,9,V Australia,USA,Outbound,19840.0,261.8,0.0,False
2011,9,V Australia,United Arab Emirates,Inbound,4199.0,65.2,0.0,False
2011,9,V Australia,United Arab Emirates,Outbound,4189.0,46.4,0.0,False
2011,9,Vietnam Airlines,Vietnam,Inbound,10032.0,449.8,0.0,False
2011,9,Vietnam Airlines,Vietnam,Outbound,11446.0,130.5,0.0,False
2011,9,Virgin Atlantic Airways,Hong Kong (SAR),Inbound,3328.0,502.1,0.0,False
2011,9,Virgin Atlantic Airways,Hong Kong (SAR),Outbound,3151.0,149.1,0.0,False
2011,9,Virgin Atlantic Airways,UK,Inbound,3026.0,30.7,0.0,False
2011,9,Virgin Atlantic Airways,UK,Outbound,2487.0,12.7,0.0,False
2011,9,Virgin Australia,Fiji,Inbound,14966.0,1.0,0.0,False
2011,9,Virgin Australia,Fiji,Outbound,15997.0,7.8,0.0,False
2011,9,Virgin Australia,Indonesia,Inbound,20502.0,0.0,0.0,False
2011,9,Virgin Australia,Indonesia,Outbound,22806.0,0.0,0.0,False
2011,9,Virgin Australia,New Zealand,Inbound,30222.0,59.4,0.0,False
2011,9,Virgin Australia,New Zealand,Outbound,36340.0,35.4,0.0,False
2011,9,Virgin Australia,Papua New Guinea,Inbound,1803.0,0.6,0.0,False
2011,9,Virgin Australia,Papua New Guinea,Outbound,1843.0,13.2,0.0,False
2011,9,Virgin Australia,Solomon Islands,Inbound,680.0,0.0,0.0,False
2011,9,Virgin Australia,Solomon Islands,Outbound,774.0,7.0,0.0,False
2011,9,Virgin Australia,Thailand,Inbound,1589.0,0.0,0.0,False
2011,9,Virgin Australia,Thailand,Outbound,1495.0,0.0,0.0,False
2011,9,Virgin Australia,Tonga,Inbound,1148.0,1.8,0.0,False
2011,9,Virgin Australia,Tonga,Outbound,1302.0,0.7,0.0,False
2011,9,Virgin Australia,Vanuatu,Inbound,1870.0,6.8,0.0,False
2011,9,Virgin Australia,Vanuatu,Outbound,2086.0,6.7,0.0,False
2011,9,Virgin Samoa,Western Samoa,Inbound,2127.0,0.9,0.0,False
2011,9,Virgin Samoa,Western Samoa,Outbound,1974.0,2.4,0.0,False
2011,10,Aerolineas Argentinas,Argentina,Inbound,1480.0,4.8,2.1,False
2011,10,Aerolineas Argentinas,Argentina,Outbound,1355.0,21.2,0.0,False
2011,10,Aerolineas Argentinas,New Zealand,Inbound,1360.0,36.4,0.0,False
2011,10,Aerolineas Argentinas,New Zealand,Outbound,1667.0,63.7,0.0,False
2011,10,Air Austral,France,Inbound,106.0,0.0,0.0,False
2011,10,Air Austral,France,Outbound,37.0,3.9,0.0,False
2011,10,Air Austral,Reunion,Inbound,961.0,2.9,0.0,False
2011,10,Air Austral,Reunion,Outbound,853.0,10.3,0.0,False
2011,10,Air Australia,Indonesia,Inbound,3961.0,0.0,0.0,False
2011,10,Air Australia,Indonesia,Outbound,3842.0,0.0,0.0,False
2011,10,Air Australia,Thailand,Inbound,3479.0,0.0,0.0,False
2011,10,Air Australia,Thailand,Outbound,3522.0,0.0,0.0,False
2011,10,Air Caledonie,New Caledonia,Inbound,4009.0,3.3,0.4,False
2011,10,Air Caledonie,New Caledonia,Outbound,3564.0,95.6,2.0,False
2011,10,Air Canada,Canada,Inbound,7781.0,313.4,21.6,False
2011,10,Air Canada,Canada,Outbound,5920.0,143.0,16.6,False
2011,10,Air China,China,Inbound,10836.0,344.1,35.2,False
2011,10,Air China,China,Outbound,9101.0,218.4,4.8,False
2011,10,Air Mauritius,Mauritius,Inbound,2356.0,31.2,0.0,False
2011,10,Air Mauritius,Mauritius,Outbound,1619.0,35.1,0.0,False
2011,10,Air New Zealand,Cook Islands,Inbound,881.0,3.4,0.0,False
2011,10,Air New Zealand,Cook Islands,Outbound,869.0,4.5,0.0,False
2011,10,Air New Zealand,New Zealand,Inbound,112520.0,2020.2,226.1,False
2011,10,Air New Zealand,New Zealand,Outbound,105750.0,1804.4,0.7,False
2011,10,Air Niugini,Papua New Guinea,Inbound,7597.0,67.9,1.7,False
2011,10,Air Niugini,Papua New Guinea,Outbound,7976.0,279.2,10.7,False
2011,10,Air Vanuatu,Vanuatu,Inbound,5229.0,9.2,6.1,False
2011,10,Air Vanuatu,Vanuatu,Outbound,4661.0,44.9,3.0,False
2011,10,AirAsia X,Malaysia,Inbound,25624.0,544.6,0.0,False
2011,10,AirAsia X,Malaysia,Outbound,22536.0,85.3,0.0,False
2011,10,Airlines PNG,Papua New Guinea,Inbound,69.0,0.0,0.0,False
2011,10,Airlines PNG,Papua New Guinea,Outbound,73.0,2.5,0.0,False
2011,10,Asiana Airlines,Korea,Inbound,7857.0,181.9,32.1,False
2011,10,Asiana Airlines,Korea,Outbound,6675.0,128.5,0.0,False
2011,10,British Airways,Singapore,Inbound,3360.0,102.8,0.0,False
2011,10,British Airways,Singapore,Outbound,2049.0,57.0,0.0,False
2011,10,British Airways,Thailand,Inbound,4282.0,22.3,0.0,False
2011,10,British Airways,Thailand,Outbound,2741.0,18.7,0.0,False
2011,10,British Airways,UK,Inbound,9151.0,489.2,88.5,False
2011,10,British Airways,UK,Outbound,5820.0,189.9,0.0,False
2011,10,Cathay Pacific Airways,Hong Kong (SAR),Inbound,71368.0,5138.3,219.6,False
2011,10,Cathay Pacific Airways,Hong Kong (SAR),Outbound,58886.0,2234.4,20.3,False
2011,10,China Airlines,New Zealand,Inbound,2466.0,39.8,0.1,False
2011,10,China Airlines,New Zealand,Outbound,2983.0,74.0,0.0,False
2011,10,China Airlines,Taiwan,Inbound,7341.0,114.6,32.7,False
2011,10,China Airlines,Taiwan,Outbound,6873.0,65.7,0.5,False
2011,10,China Eastern Airlines,China,Inbound,13648.0,270.7,29.1,False
2011,10,China Eastern Airlines,China,Outbound,11967.0,175.5,2.2,False
2011,10,China Southern Airlines,China,Inbound,22289.0,1069.4,79.5,False
2011,10,China Southern Airlines,China,Outbound,20963.0,63.7,23.8,False
2011,10,Continental Micronesia,Guam,Inbound,920.0,0.0,0.0,False
2011,10,Continental Micronesia,Guam,Outbound,844.0,0.9,0.0,False
2011,10,Delta Air Lines,USA,Inbound,7655.0,290.5,122.0,False
2011,10,Delta Air Lines,USA,Outbound,6216.0,214.6,0.0,False
2011,10,Emirates,Malaysia,Inbound,1656.0,2.6,0.1,False
2011,10,Emirates,Malaysia,Outbound,2454.0,27.2,0.0,False
2011,10,Emirates,New Zealand,Inbound,27403.0,1430.0,0.0,False
2011,10,Emirates,New Zealand,Outbound,23810.0,722.0,0.0,False
2011,10,Emirates,Singapore,Inbound,6977.0,159.6,0.0,False
2011,10,Emirates,Singapore,Outbound,5266.0,527.4,0.0,False
2011,10,Emirates,Thailand,Inbound,2905.0,1.0,0.0,False
2011,10,Emirates,Thailand,Outbound,3843.0,0.1,0.0,False
2011,10,Emirates,United Arab Emirates,Inbound,82085.0,2972.5,87.4,False
2011,10,Emirates,United Arab Emirates,Outbound,43774.0,1915.5,0.0,False
2011,10,Etihad Airways,Singapore,Inbound,737.0,53.2,0.0,False
2011,10,Etihad Airways,Singapore,Outbound,930.0,27.0,0.0,False
2011,10,Etihad Airways,United Arab Emirates,Inbound,24018.0,885.0,90.7,False
2011,10,Etihad Airways,United Arab Emirates,Outbound,17059.0,846.1,27.9,False
2011,10,Eva Air,Taiwan,Inbound,1868.0,86.5,7.0,False
2011,10,Eva Air,Taiwan,Outbound,1656.0,20.9,0.0,False
2011,10,Fiji Airways,Fiji,Inbound,19004.0,534.3,2.4,False
2011,10,Fiji Airways,Fiji,Outbound,17693.0,214.8,10.5,False
2011,10,Garuda Indonesia,Indonesia,Inbound,29286.0,673.1,5.5,False
2011,10,Garuda Indonesia,Indonesia,Outbound,26009.0,199.5,0.1,False
2011,10,Hainan Airlines,China,Inbound,1836.0,143.4,0.0,False
2011,10,Hainan Airlines,China,Outbound,1559.0,16.2,0.0,False
2011,10,Hawaiian Airlines,USA,Inbound,5399.0,34.6,2.2,False
2011,10,Hawaiian Airlines,USA,Outbound,4895.0,35.4,0.1,False
2011,10,Indonesia AirAsia,Indonesia,Inbound,19236.0,0.0,0.0,False
2011,10,Indonesia AirAsia,Indonesia,Outbound,17030.0,0.0,0.0,False
2011,10,Japan Airlines,Japan,Inbound,6541.0,215.3,162.1,False
2011,10,Japan Airlines,Japan,Outbound,5611.0,145.5,0.0,False
2011,10,Jetstar,Fiji,Inbound,2714.0,0.0,0.0,False
2011,10,Jetstar,Fiji,Outbound,2459.0,0.0,0.0,False
2011,10,Jetstar,Indonesia,Inbound,22930.0,319.1,0.0,False
2011,10,Jetstar,Indonesia,Outbound,21323.0,6.4,0.5,False
2011,10,Jetstar,Japan,Inbound,19810.0,511.6,7.6,False
2011,10,Jetstar,Japan,Outbound,16675.0,169.8,15.3,False
2011,10,Jetstar,New Zealand,Inbound,29128.0,16.6,11.1,False
2011,10,Jetstar,New Zealand,Outbound,28008.0,24.6,17.0,False
2011,10,Jetstar,Philippines,Inbound,1621.0,0.0,0.0,False
2011,10,Jetstar,Philippines,Outbound,1787.0,0.0,0.0,False
2011,10,Jetstar,Singapore,Inbound,14104.0,155.6,9.2,False
2011,10,Jetstar,Singapore,Outbound,11883.0,227.2,8.4,False
2011,10,Jetstar,Thailand,Inbound,6868.0,168.0,0.0,False
2011,10,Jetstar,Thailand,Outbound,6282.0,44.6,0.9,False
2011,10,Jetstar,USA,Inbound,6262.0,114.1,5.7,False
2011,10,Jetstar,USA,Outbound,5539.0,35.6,0.4,False
2011,10,Jetstar,Vietnam,Inbound,1421.0,3.1,0.0,False
2011,10,Jetstar,Vietnam,Outbound,1636.0,0.2,0.0,False
2011,10,Jetstar Asia,Singapore,Inbound,4148.0,0.0,0.0,False
2011,10,Jetstar Asia,Singapore,Outbound,4048.0,0.0,0.0,False
2011,10,Korean Air,Korea,Inbound,16569.0,776.2,111.8,False
2011,10,Korean Air,Korea,Outbound,11722.0,493.6,7.4,False
2011,10,LAN Airlines,Chile,Inbound,3037.0,143.4,0.5,False
2011,10,LAN Airlines,Chile,Outbound,2536.0,237.1,3.8,False
2011,10,LAN Airlines,New Zealand,Inbound,1155.0,5.5,0.0,False
2011,10,LAN Airlines,New Zealand,Outbound,2157.0,43.9,0.0,False
2011,10,Malaysia Airlines,Indonesia,Outbound,0.0,9.6,0.0,False
2011,10,Malaysia Airlines,Malaysia,Inbound,52718.0,3172.5,18.7,False
2011,10,Malaysia Airlines,Malaysia,Outbound,43245.0,1261.4,0.0,False
2011,10,Our Airline,Nauru,Inbound,193.0,0.1,0.0,False
2011,10,Our Airline,Nauru,Outbound,261.0,9.8,0.4,False
2011,10,Our Airline,Solomon Islands,Outbound,12.0,0.0,0.0,False
2011,10,Philippine Airlines,Philippines,Inbound,6308.0,165.9,0.0,False
2011,10,Philippine Airlines,Philippines,Outbound,4949.0,80.6,0.0,False
2011,10,Qantas Airways,Argentina,Inbound,3174.0,45.8,0.0,False
2011,10,Qantas Airways,Argentina,Outbound,3065.0,59.7,0.9,False
2011,10,Qantas Airways,China,Inbound,6880.0,621.9,28.4,False
2011,10,Qantas Airways,China,Outbound,5872.0,125.0,4.6,False
2011,10,Qantas Airways,Germany,Inbound,3263.0,120.8,21.3,False
2011,10,Qantas Airways,Germany,Outbound,2081.0,16.7,39.5,False
2011,10,Qantas Airways,Hong Kong (SAR),Inbound,25130.0,1545.4,21.2,False
2011,10,Qantas Airways,Hong Kong (SAR),Outbound,21426.0,602.2,28.8,False
2011,10,Qantas Airways,India,Inbound,475.0,36.5,0.0,False
2011,10,Qantas Airways,India,Outbound,366.0,0.6,0.6,False
2011,10,Qantas Airways,Indonesia,Inbound,2827.0,95.2,0.4,False
2011,10,Qantas Airways,Indonesia,Outbound,2297.0,53.9,2.5,False
2011,10,Qantas Airways,Japan,Inbound,8216.0,149.5,28.5,False
2011,10,Qantas Airways,Japan,Outbound,7442.0,239.2,44.4,False
2011,10,Qantas Airways,New Caledonia,Inbound,2604.0,3.8,0.3,False
2011,10,Qantas Airways,New Caledonia,Outbound,2131.0,19.7,1.7,False
2011,10,Qantas Airways,New Zealand,Inbound,55871.0,818.4,45.7,False
2011,10,Qantas Airways,New Zealand,Outbound,49618.0,1227.6,180.8,False
2011,10,Qantas Airways,Papua New Guinea,Inbound,1871.0,0.0,0.0,False
2011,10,Qantas Airways,Papua New Guinea,Outbound,1825.0,0.0,0.0,False
2011,10,Qantas Airways,Philippines,Inbound,3831.0,58.3,5.0,False
2011,10,Qantas Airways,Philippines,Outbound,3482.0,115.2,1.6,False
2011,10,Qantas Airways,Singapore,Inbound,48707.0,1600.5,115.3,False
2011,10,Qantas Airways,Singapore,Outbound,33980.0,1525.5,124.6,False
2011,10,Qantas Airways,South Africa,Inbound,7418.0,134.4,4.7,False
2011,10,Qantas Airways,South Africa,Outbound,6439.0,47.6,8.4,False
2011,10,Qantas Airways,Thailand,Inbound,3508.0,100.9,0.9,False
2011,10,Qantas Airways,Thailand,Outbound,2767.0,64.4,12.3,False
2011,10,Qantas Airways,UK,Inbound,17876.0,449.0,93.6,False
2011,10,Qantas Airways,UK,Outbound,11656.0,99.0,91.2,False
2011,10,Qantas Airways,USA,Inbound,48488.0,2130.7,263.9,False
2011,10,Qantas Airways,USA,Outbound,39543.0,276.0,112.4,False
2011,10,Qatar Airways,Qatar,Inbound,7552.0,345.4,6.9,False
2011,10,Qatar Airways,Qatar,Outbound,4640.0,518.8,0.0,False
2011,10,Royal Brunei Airlines,Brunei,Inbound,10750.0,248.0,0.1,False
2011,10,Royal Brunei Airlines,Brunei,Outbound,5572.0,209.2,0.0,False
2011,10,Singapore Airlines,Singapore,Inbound,123294.0,7621.5,272.2,False
2011,10,Singapore Airlines,Singapore,Outbound,98762.0,3463.8,0.6,False
2011,10,Solomon Airlines,Solomon Islands,Inbound,1724.0,2.7,0.0,False
2011,10,Solomon Airlines,Solomon Islands,Outbound,1711.0,14.7,0.0,False
2011,10,South African Airways,South Africa,Inbound,7009.0,60.5,1.4,False
2011,10,South African Airways,South Africa,Outbound,6136.0,221.0,1.5,False
2011,10,Thai Airways International,Thailand,Inbound,45355.0,2508.2,213.3,False
2011,10,Thai Airways International,Thailand,Outbound,32272.0,1292.0,5.3,False
2011,10,Tigerair,Singapore,Inbound,4710.0,0.0,0.0,False
2011,10,Tigerair,Singapore,Outbound,4276.0,0.0,0.0,False
2011,10,United Airlines,USA,Inbound,21156.0,0.1,126.8,False
2011,10,United Airlines,USA,Outbound,15747.0,396.0,6.7,False
2011,10,V Australia,USA,Inbound,21193.0,450.1,0.0,False
2011,10,V Australia,USA,Outbound,16209.0,307.7,0.0,False
2011,10,V Australia,United Arab Emirates,Inbound,4429.0,74.4,0.0,False
2011,10,V Australia,United Arab Emirates,Outbound,2254.0,63.4,0.0,False
2011,10,Vietnam Airlines,Vietnam,Inbound,12603.0,594.7,0.0,False
2011,10,Vietnam Airlines,Vietnam,Outbound,10111.0,213.7,0.0,False
2011,10,Virgin Atlantic Airways,Hong Kong (SAR),Inbound,4563.0,505.3,0.0,False
2011,10,Virgin Atlantic Airways,Hong Kong (SAR),Outbound,3831.0,174.3,0.0,False
2011,10,Virgin Atlantic Airways,UK,Inbound,3278.0,51.8,0.0,False
2011,10,Virgin Atlantic Airways,UK,Outbound,2123.0,23.7,0.0,False
2011,10,Virgin Australia,Fiji,Inbound,16734.0,1.1,0.0,False
2011,10,Virgin Australia,Fiji,Outbound,16100.0,10.0,0.0,False
2011,10,Virgin Australia,Indonesia,Inbound,24622.0,0.0,0.0,False
2011,10,Virgin Australia,Indonesia,Outbound,22840.0,0.0,0.0,False
2011,10,Virgin Australia,New Zealand,Inbound,40696.0,61.1,0.0,False
2011,10,Virgin Australia,New Zealand,Outbound,37692.0,51.1,0.0,False
2011,10,Virgin Australia,Papua New Guinea,Inbound,1776.0,0.6,0.0,False
2011,10,Virgin Australia,Papua New Guinea,Outbound,1972.0,15.9,0.0,False
2011,10,Virgin Australia,Solomon Islands,Inbound,594.0,0.0,0.0,False
2011,10,Virgin Australia,Solomon Islands,Outbound,695.0,4.7,0.0,False
2011,10,Virgin Australia,Thailand,Inbound,2555.0,0.0,0.0,False
2011,10,Virgin Australia,Thailand,Outbound,2183.0,0.0,0.0,False
2011,10,Virgin Australia,Tonga,Inbound,1080.0,2.2,0.0,False
2011,10,Virgin Australia,Tonga,Outbound,868.0,1.5,0.0,False
2011,10,Virgin Australia,Vanuatu,Inbound,2576.0,4.8,0.0,False
2011,10,Virgin Australia,Vanuatu,Outbound,2317.0,9.3,0.0,False
2011,10,Virgin Samoa,Western Samoa,Inbound,1925.0,1.2,0.0,False
2011,10,Virgin Samoa,Western Samoa,Outbound,1725.0,2.1,0.0,False
2011,11,Aerolineas Argentinas,Argentina,Inbound,1450.0,7.5,1.0,False
2011,11,Aerolineas Argentinas,Argentina,Outbound,994.0,33.2,0.0,False
2011,11,Aerolineas Argentinas,New Zealand,Inbound,654.0,34.6,0.0,False
2011,11,Aerolineas Argentinas,New Zealand,Outbound,1450.0,40.7,0.0,False
2011,11,Air Austral,France,Inbound,10.0,0.0,0.0,False
2011,11,Air Austral,France,Outbound,13.0,9.8,0.0,False
2011,11,Air Austral,Reunion,Inbound,468.0,0.5,0.0,False
2011,11,Air Austral,Reunion,Outbound,613.0,18.2,0.0,False
2011,11,Air Australia,Indonesia,Inbound,2276.0,0.0,0.0,False
2011,11,Air Australia,Indonesia,Outbound,2326.0,0.0,0.0,False
2011,11,Air Australia,Thailand,Inbound,3661.0,72.7,0.0,False
2011,11,Air Australia,Thailand,Outbound,3820.0,1.0,0.0,False
2011,11,Air Caledonie,New Caledonia,Inbound,3704.0,4.8,0.7,False
2011,11,Air Caledonie,New Caledonia,Outbound,3668.0,90.5,2.2,False
2011,11,Air Canada,Canada,Inbound,6080.0,307.9,31.0,False
2011,11,Air Canada,Canada,Outbound,5938.0,175.9,22.2,False
2011,11,Air China,China,Inbound,12947.0,349.2,36.7,False
2011,11,Air China,China,Outbound,12067.0,235.6,4.2,False
2011,11,Air Mauritius,Mauritius,Inbound,2012.0,51.5,0.0,False
2011,11,Air Mauritius,Mauritius,Outbound,1962.0,38.9,0.0,False
2011,11,Air New Zealand,Cook Islands,Inbound,649.0,0.8,0.0,False
2011,11,Air New Zealand,Cook Islands,Outbound,712.0,5.8,0.0,False
2011,11,Air New Zealand,New Zealand,Inbound,95510.0,1932.0,253.8,False
2011,11,Air New Zealand,New Zealand,Outbound,97600.0,1721.8,3.7,False
2011,11,Air Niugini,Papua New Guinea,Inbound,7825.0,83.8,3.9,False
2011,11,Air Niugini,Papua New Guinea,Outbound,7657.0,270.9,5.8,False
2011,11,Air Vanuatu,Vanuatu,Inbound,4030.0,9.1,7.1,False
2011,11,Air Vanuatu,Vanuatu,Outbound,4202.0,38.4,3.0,False
2011,11,AirAsia X,Malaysia,Inbound,21960.0,445.7,0.0,False
2011,11,AirAsia X,Malaysia,Outbound,23164.0,89.8,0.0,False
2011,11,Airlines PNG,Papua New Guinea,Inbound,113.0,0.7,0.0,False
2011,11,Airlines PNG,Papua New Guinea,Outbound,99.0,3.0,0.0,False
2011,11,Asiana Airlines,Korea,Inbound,5873.0,146.8,20.1,False
2011,11,Asiana Airlines,Korea,Outbound,6470.0,120.7,0.0,False
2011,11,British Airways,Singapore,Inbound,3611.0,99.3,0.0,False
2011,11,British Airways,Singapore,Outbound,2436.0,73.7,0.0,False
2011,11,British Airways,Thailand,Inbound,2700.0,19.3,0.0,False
2011,11,British Airways,Thailand,Outbound,2707.0,21.9,0.0,False
2011,11,British Airways,UK,Inbound,7479.0,491.3,89.3,False
2011,11,British Airways,UK,Outbound,6501.0,223.2,0.0,False
2011,11,Cathay Pacific Airways,Hong Kong (SAR),Inbound,61158.0,3832.1,237.6,False
2011,11,Cathay Pacific Airways,Hong Kong (SAR),Outbound,66127.0,2452.3,23.6,False
2011,11,China Airlines,New Zealand,Inbound,1691.0,52.5,0.0,False
2011,11,China Airlines,New Zealand,Outbound,3054.0,100.8,0.0,False
2011,11,China Airlines,Taiwan,Inbound,5056.0,153.7,35.2,False
2011,11,China Airlines,Taiwan,Outbound,6984.0,86.1,0.3,False
2011,11,China Eastern Airlines,China,Inbound,11995.0,253.8,34.0,False
2011,11,China Eastern Airlines,China,Outbound,11860.0,162.1,2.5,False
2011,11,China Southern Airlines,China,Inbound,24163.0,1107.6,63.8,False
2011,11,China Southern Airlines,China,Outbound,27275.0,164.3,28.4,False
2011,11,Continental Micronesia,Guam,Inbound,744.0,0.1,0.0,False
2011,11,Continental Micronesia,Guam,Outbound,809.0,3.6,0.0,False
2011,11,Delta Air Lines,USA,Inbound,6114.0,228.6,119.8,False
2011,11,Delta Air Lines,USA,Outbound,6592.0,161.8,0.0,False
2011,11,Emirates,Malaysia,Inbound,2820.0,0.9,0.0,False
2011,11,Emirates,Malaysia,Outbound,3178.0,3.5,0.0,False
2011,11,Emirates,New Zealand,Inbound,24875.0,2025.2,0.0,False
2011,11,Emirates,New Zealand,Outbound,24386.0,742.7,0.0,False
2011,11,Emirates,Singapore,Inbound,8700.0,148.7,0.0,False
2011,11,Emirates,Singapore,Outbound,8744.0,487.7,0.0,False
2011,11,Emirates,Thailand,Inbound,4497.0,16.4,0.0,False
2011,11,Emirates,Thailand,Outbound,3592.0,13.6,0.0,False
2011,11,Emirates,United Arab Emirates,Inbound,55134.0,2992.7,109.7,False
2011,11,Emirates,United Arab Emirates,Outbound,53338.0,2384.9,0.0,False
2011,11,Etihad Airways,Singapore,Inbound,964.0,37.2,0.0,False
2011,11,Etihad Airways,Singapore,Outbound,1076.0,61.1,0.0,False
2011,11,Etihad Airways,United Arab Emirates,Inbound,20572.0,841.7,92.5,False
2011,11,Etihad Airways,United Arab Emirates,Outbound,18300.0,1016.7,28.1,False
2011,11,Eva Air,Taiwan,Inbound,1441.0,100.5,9.1,False
2011,11,Eva Air,Taiwan,Outbound,1597.0,39.7,0.0,False
2011,11,Fiji Airways,Fiji,Inbound,16933.0,455.5,2.3,False
2011,11,Fiji Airways,Fiji,Outbound,15281.0,213.0,10.6,False
2011,11,Garuda Indonesia,Indonesia,Inbound,25944.0,718.5,17.1,False
2011,11,Garuda Indonesia,Indonesia,Outbound,27127.0,210.8,0.1,False
2011,11,Hainan Airlines,China,Inbound,1827.0,65.9,0.0,False
2011,11,Hainan Airlines,China,Outbound,2013.0,12.4,0.0,False
2011,11,Hawaiian Airlines,USA,Inbound,4859.0,18.3,5.2,False
2011,11,Hawaiian Airlines,USA,Outbound,4992.0,21.2,0.0,False
2011,11,Indonesia AirAsia,Indonesia,Inbound,14055.0,0.0,0.0,False
2011,11,Indonesia AirAsia,Indonesia,Outbound,13434.0,0.0,0.0,False
2011,11,Japan Airlines,Japan,Inbound,6099.0,145.8,162.8,False
2011,11,Japan Airlines,Japan,Outbound,5751.0,105.7,0.0,False
2011,11,Jetstar,China,Inbound,8.0,0.0,0.0,False
2011,11,Jetstar,China,Outbound,165.0,0.0,0.0,False
2011,11,Jetstar,Fiji,Inbound,2621.0,0.0,0.0,False
2011,11,Jetstar,Fiji,Outbound,2422.0,0.0,0.0,False
2011,11,Jetstar,Indonesia,Inbound,19440.0,286.5,0.0,False
2011,11,Jetstar,Indonesia,Outbound,19802.0,12.5,0.5,False
2011,11,Jetstar,Japan,Inbound,18592.0,390.7,10.7,False
2011,11,Jetstar,Japan,Outbound,19570.0,130.9,15.3,False
2011,11,Jetstar,New Zealand,Inbound,21795.0,15.0,10.2,False
2011,11,Jetstar,New Zealand,Outbound,23653.0,27.0,18.9,False
2011,11,Jetstar,Philippines,Inbound,1826.0,0.0,0.0,False
2011,11,Jetstar,Philippines,Outbound,2011.0,0.9,0.0,False
2011,11,Jetstar,Singapore,Inbound,10444.0,235.2,6.6,False
2011,11,Jetstar,Singapore,Outbound,11473.0,194.1,10.8,False
2011,11,Jetstar,Thailand,Inbound,6122.0,202.5,0.0,False
2011,11,Jetstar,Thailand,Outbound,6546.0,80.2,0.9,False
2011,11,Jetstar,USA,Inbound,5547.0,127.4,7.3,False
2011,11,Jetstar,USA,Outbound,5931.0,50.7,0.7,False
2011,11,Jetstar,Vietnam,Inbound,1860.0,1.8,0.0,False
2011,11,Jetstar,Vietnam,Outbound,2624.0,0.2,0.0,False
2011,11,Jetstar Asia,Singapore,Inbound,4055.0,0.0,0.0,False
2011,11,Jetstar Asia,Singapore,Outbound,4321.0,0.0,0.0,False
2011,11,Korean Air,Korea,Inbound,13259.0,666.6,108.7,False
2011,11,Korean Air,Korea,Outbound,14042.0,527.2,3.0,False
2011,11,LAN Airlines,Chile,Inbound,2633.0,266.5,0.8,False
2011,11,LAN Airlines,Chile,Outbound,3164.0,141.9,4.3,False
2011,11,LAN Airlines,New Zealand,Inbound,1277.0,25.9,0.0,False
2011,11,LAN Airlines,New Zealand,Outbound,1910.0,110.2,0.0,False
2011,11,Malaysia Airlines,Indonesia,Outbound,0.0,84.5,0.0,False
2011,11,Malaysia Airlines,Malaysia,Inbound,45700.0,3322.6,19.2,False
2011,11,Malaysia Airlines,Malaysia,Outbound,38966.0,1439.1,0.0,False
2011,11,Our Airline,Nauru,Inbound,252.0,0.5,0.1,False
2011,11,Our Airline,Nauru,Outbound,207.0,8.4,0.4,False
2011,11,Our Airline,Solomon Islands,Outbound,5.0,0.0,0.0,False
2011,11,Philippine Airlines,Philippines,Inbound,5627.0,323.0,0.0,False
2011,11,Philippine Airlines,Philippines,Outbound,5062.0,85.4,0.0,False
2011,11,Qantas Airways,Argentina,Inbound,3237.0,76.5,0.0,False
2011,11,Qantas Airways,Argentina,Outbound,3630.0,59.3,1.1,False
2011,11,Qantas Airways,China,Inbound,5799.0,953.7,27.1,False
2011,11,Qantas Airways,China,Outbound,5965.0,201.4,5.5,False
2011,11,Qantas Airways,Germany,Inbound,2953.0,118.3,21.9,False
2011,11,Qantas Airways,Germany,Outbound,2719.0,11.5,49.5,False
2011,11,Qantas Airways,Hong Kong (SAR),Inbound,22132.0,1553.7,23.8,False
2011,11,Qantas Airways,Hong Kong (SAR),Outbound,24532.0,715.5,31.3,False
2011,11,Qantas Airways,India,Inbound,502.0,27.1,0.0,False
2011,11,Qantas Airways,India,Outbound,617.0,0.8,0.8,False
2011,11,Qantas Airways,Indonesia,Inbound,2904.0,127.3,0.4,False
