Year,Month,Airline_Name,Country,Direction,Passengers,Freight_tonnes,Mail_tonnes,Is_Total_AllServices
2009,1,<NA>,<NA>,Inbound,8839.0,5.8,0.0,False
2009,1,<NA>,<NA>,Inbound,7226.0,0.0,0.0,False
2009,1,<NA>,<NA>,Inbound,40708.0,32.6,0.0,False
2009,1,<NA>,<NA>,Inbound,1284.0,0.0,0.0,False
2009,1,<NA>,<NA>,Inbound,634.0,0.0,0.0,False
2009,1,<NA>,<NA>,Inbound,1291.0,3.9,0.0,False
2009,1,<NA>,<NA>,Inbound,3389.0,0.9,0.0,False
2009,1,<NA>,<NA>,Inbound,2443.0,0.7,0.0,False
2009,1,<NA>,<NA>,Outbound,1959.0,8.3,0.0,False
2009,1,<NA>,<NA>,Outbound,1821.0,68.5,0.0,False
2009,1,<NA>,<NA>,Outbound,5365.0,68.6,1.3,False
2009,1,<NA>,<NA>,Outbound,6424.0,105.2,0.0,False
2009,1,<NA>,<NA>,Outbound,11163.0,142.4,2.9,False
2009,1,<NA>,<NA>,Outbound,3782.0,80.2,0.0,False
2009,1,<NA>,<NA>,Outbound,39.0,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,,,,False
2009,1,<NA>,<NA>,Outbound,100460.0,1385.6,8.3,False
2009,1,<NA>,<NA>,Outbound,,,,False
2009,1,<NA>,<NA>,Outbound,7459.0,226.4,10.4,False
2009,1,<NA>,<NA>,Outbound,13401.0,248.8,7.7,False
2009,1,<NA>,<NA>,Outbound,1964.0,54.9,0.0,False
2009,1,<NA>,<NA>,Outbound,4390.0,29.5,0.0,False
2009,1,<NA>,<NA>,Outbound,17676.0,57.3,0.0,False
2009,1,<NA>,<NA>,Outbound,598.0,4.0,0.0,False
2009,1,<NA>,<NA>,Outbound,325.0,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,7684.0,75.0,0.0,False
2009,1,<NA>,<NA>,Outbound,2064.0,156.2,0.0,False
2009,1,<NA>,<NA>,Outbound,3990.0,61.4,0.0,False
2009,1,<NA>,<NA>,Outbound,8899.0,101.2,0.0,False
2009,1,<NA>,<NA>,Outbound,,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,,43.3,0.0,False
2009,1,<NA>,<NA>,Outbound,,,,False
2009,1,<NA>,<NA>,Outbound,,36.3,0.0,False
2009,1,<NA>,<NA>,Outbound,59968.0,3818.2,33.0,False
2009,1,<NA>,<NA>,Outbound,7596.0,25.8,0.0,False
2009,1,<NA>,<NA>,Outbound,9311.0,80.5,1.7,False
2009,1,<NA>,<NA>,Outbound,6431.0,9.7,3.5,False
2009,1,<NA>,<NA>,Outbound,1084.0,1.2,0.0,False
2009,1,<NA>,<NA>,Outbound,19391.0,745.6,0.0,False
2009,1,<NA>,<NA>,Outbound,1161.0,453.0,0.0,False
2009,1,<NA>,<NA>,Outbound,914.0,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,44881.0,1503.1,0.2,False
2009,1,<NA>,<NA>,Outbound,816.0,64.9,0.0,False
2009,1,<NA>,<NA>,Outbound,14554.0,427.1,34.5,False
2009,1,<NA>,<NA>,Outbound,3363.0,165.3,2.3,False
2009,1,<NA>,<NA>,Outbound,,251.3,0.0,False
2009,1,<NA>,<NA>,Outbound,,,,False
2009,1,<NA>,<NA>,Outbound,17474.0,106.5,0.0,False
2009,1,<NA>,<NA>,Outbound,1950.0,23.5,0.0,False
2009,1,<NA>,<NA>,Outbound,16434.0,159.0,0.5,False
2009,1,<NA>,<NA>,Outbound,12261.0,10.4,0.2,False
